"","year","fips","leaid","enr_lep","enr_all","psenr_lep","psenr_all","ratio_lep"
"12192",2017,"Ohio","3905027",11,1169,-10,-10,0.00940975192472198
"12193",2017,"Ohio","3905028",4,1725,-6,25,0.00231884057971014
"12194",2017,"Ohio","3905029",3,561,-4,-4,0.0053475935828877
"12195",2017,"Ohio","3905030",1,1350,-6,29,0.000740740740740741
"12196",2017,"Ohio","3905032",4,1098,-6,-6,0.00364298724954463
"12197",2017,"Ohio","3905033",0,1537,-4,29,0
"12198",2017,"Ohio","3905035",0,867,-6,-6,0
"12199",2017,"Ohio","3905039",2,2052,-4,108,0.000974658869395711
"12200",2017,"Ohio","3905041",0,1600,-6,38,0
"12201",2017,"Ohio","3905042",19,6107,-10,131,0.00311118388734239
"12202",2017,"Ohio","3905043",152,4651,-12,259,0.0326811438400344
"12203",2017,"Ohio","3905044",26,4759,-10,140,0.00546333263290607
"12204",2017,"Ohio","3905045",598,10790,49,384,0.0554216867469879
"12205",2017,"Ohio","3905046",8,1438,-4,31,0.00556328233657858
"12206",2017,"Ohio","3905048",0,1033,-8,-8,0
"12207",2017,"Ohio","3905049",0,586,-8,-8,0
"12208",2017,"Ohio","3905051",0,586,-4,-4,0
"12209",2017,"Ohio","3905053",0,1247,-4,53,0
"12210",2017,"Ohio","3905054",23,848,-6,-6,0.027122641509434
"12211",2017,"Ohio","3905055",3,1111,-6,-6,0.0027002700270027
"12212",2017,"Ohio","3905056",4,1434,-4,92,0.00278940027894003
"12213",2017,"Ohio","3905058",93,1414,-10,46,0.0657708628005658
"12214",2017,"Ohio","3905059",10,1610,-4,55,0.0062111801242236
"12215",2017,"Ohio","3905061",0,713,-2,20,0
"12216",2017,"Ohio","3905062",0,554,-4,-4,0
"12217",2017,"Ohio","3905063",0,547,-4,-4,0
"12218",2017,"Ohio","3905064",12,612,-1,37,0.0196078431372549
"12219",2017,"Ohio","3905065",0,395,-2,27,0
"12220",2017,"Ohio","3905067",0,1419,-4,48,0
"12221",2017,"Ohio","3905068",0,1235,-4,97,0
"12222",2017,"Ohio","3905069",5,1709,-4,43,0.00292568753657109
"12223",2017,"Ohio","3905070",1,667,-6,-6,0.00149925037481259
"12224",2017,"Ohio","3905071",0,982,-2,50,0
"12225",2017,"Ohio","3905072",7,1678,-4,94,0.00417163289630513
"12226",2017,"Ohio","3905074",0,931,-2,53,0
"12227",2017,"Ohio","3905077",0,677,-2,-2,0
"12228",2017,"Ohio","3905079",0,357,0,19,0
"12229",2017,"Ohio","3905085",1,388,-4,-4,0.00257731958762887
"12230",2017,"Ohio","3905088",7,1249,-8,-8,0.0056044835868695
"12231",2017,"Ohio","3905090",0,425,-2,-2,0
"12232",2017,"Ohio","3905096",1,1079,-2,-2,0.00092678405931418
"12233",2017,"Ohio","3905098",1,309,-4,-4,0.00323624595469256
"12234",2017,"Ohio","3905100",16,1070,-4,-4,0.0149532710280374
"12235",2017,"Ohio","3905102",0,863,0,23,0
"12236",2017,"Ohio","3905104",1,629,-2,-2,0.00158982511923688
"12237",2017,"Ohio","3905106",10,2613,-6,11,0.00382701875239189
"12238",2017,"Ohio","3905112",0,328,-2,-2,0
"12239",2017,"Ohio","3905114",0,631,0,46,0
"12240",2017,"Ohio","3905120",0,618,-2,-2,0
"12241",2017,"Ohio","3905124",3,698,-2,-2,0.00429799426934097
"12242",2017,"Ohio","3905128",7,1732,-4,-4,0.00404157043879908
"12243",2017,"Ohio","3905130",0,1071,-2,46,0
"12244",2017,"Ohio","3905133",0,473,-2,-2,0
"12245",2017,"Ohio","3905135",0,1542,-2,-2,0
"12246",2017,"Ohio","3905137",0,435,-2,-2,0
"12247",2017,"Ohio","3905139",0,659,-2,-2,0
"12248",2017,"Ohio","3905141",6,1140,0,44,0.00526315789473684
"12249",2017,"Ohio","3905143",0,675,0,32,0
"12250",2017,"Ohio","3905145",9,347,0,30,0.0259365994236311
"12251",2017,"Ohio","3905147",2,717,0,34,0.00278940027894003
"12252",2017,"Ohio","3905149",0,550,-2,-2,0
"12253",2017,"Ohio","3905153",2,392,-2,-2,0.00510204081632653
"12254",2017,"Ohio","3905160",0,459,-2,-2,0
"12255",2017,"Ohio","3905163",0,915,0,33,0
"12256",2017,"Ohio","3905165",13,927,-2,-2,0.0140237324703344
"12257",2017,"Ohio","3905167",0,417,-2,-2,0
"12258",2017,"Ohio","3905169",0,476,-2,-2,0
"12259",2017,"Ohio","3905171",0,752,-2,-2,0
"12260",2017,"Ohio","3906190",4,3740,-8,146,0.00106951871657754
"12261",2017,"Ohio","3906202",2,528,-2,-2,0.00378787878787879
"12262",2017,"Ohio","3906206",0,480,-2,-2,0
"12263",2017,"Ohio","3906212",0,859,-2,-2,0
"12264",2017,"Ohio","3906280",0,313,-2,-2,0
"12265",2017,"Ohio","3906351",16,644,-2,-2,0.0248447204968944
"12266",2017,"Ohio","3906522",0,210,-2,-2,0
"12267",2017,"Ohio","3906568",0,2284,-8,135,0
"12268",2017,"Ohio","3906968",0,1027,-4,78,0
"12269",2017,"Ohio","3910000",88,5460,-24,205,0.0161172161172161
"12270",2017,"Ohio","3910001",16,1104,-6,-6,0.0144927536231884
"12271",2017,"Ohio","3910002",1,600,-6,-6,0.00166666666666667
"12272",2017,"Ohio","3910003",53,3278,-12,-12,0.0161683953630262
"12273",2017,"Ohio","3910004",1,1167,-6,-6,0.000856898029134533
"12274",2017,"Ohio","3910005",0,556,-2,54,0
"12275",2017,"Ohio","3910006",119,2132,-10,-10,0.0558161350844278
"12276",2017,"Ohio","3910007",0,691,-6,-6,0
"12277",2017,"Ohio","3910008",0,611,-4,54,0
"12278",2017,"Ohio","3910009",5,1852,-8,61,0.00269978401727862
"12279",2017,"Ohio","3910010",26,2623,-4,72,0.0099123141441098
"12280",2017,"Ohio","3910011",14,2280,-6,99,0.00614035087719298
"12281",2017,"Ohio","3910012",43,3721,-4,54,0.0115560333243752
"12282",2017,"Ohio","3910013",1,956,-4,-4,0.00104602510460251
"12283",2017,"Ohio","3910014",134,4524,-16,-16,0.0296198054818744
"12284",2017,"Ohio","3910015",726,2890,3,100,0.25121107266436
"12285",2017,"Ohio","3910016",27,1978,-6,57,0.0136501516683519
"12286",2017,"Ohio","3910017",61,3197,-10,69,0.0190803878636221
"12287",2017,"Ohio","3910018",0,2107,-8,-8,0
"12288",2017,"Ohio","3910019",2,2672,-10,13,0.000748502994011976
"12289",2017,"Ohio","3910020",10,2179,-6,36,0.00458926112895824
"12290",2017,"Ohio","3910021",1,668,-2,24,0.00149700598802395
"12291",2017,"Ohio","3910022",3,903,-6,-6,0.00332225913621262
"12292",2017,"Ohio","3910023",9,2060,-6,203,0.00436893203883495
"12293",2017,"Ohio","3910024",39,1587,-10,-10,0.0245746691871456
"12294",2017,"Ohio","3910025",0,1851,-4,73,0
"12295",2017,"Ohio","3910026",0,723,-4,44,0
"12296",2017,"Ohio","3910027",15,1775,-2,76,0.00845070422535211
"12297",2017,"Ohio","3910028",1,1012,-4,13,0.000988142292490119
"12298",2017,"Ohio","3910029",12,4518,-14,82,0.00265604249667995
"12299",2017,"Ohio","3910030",85,2782,1,170,0.0305535585909418
"12300",2017,"Ohio","3910031",0,855,-2,18,0
"12301",2017,"Ohio","3910032",41,3535,-4,110,0.0115983026874116
"12302",2017,"Ohio","3910033",9,1302,-4,32,0.00691244239631336
"12303",2017,"Oklahoma","",12,1063,-60,-58,0.0112888052681091
"12304",2017,"Oklahoma","4000013",0,285,-2,23,0
"12305",2017,"Oklahoma","4000014",13,619,-2,40,0.0210016155088853
"12306",2017,"Oklahoma","4000015",3,508,-4,34,0.00590551181102362
"12307",2017,"Oklahoma","4000020",1,380,-2,21,0.00263157894736842
"12308",2017,"Oklahoma","4000021",1,654,-4,36,0.00152905198776758
"12309",2017,"Oklahoma","4000032",42,427,0,19,0.0983606557377049
"12310",2017,"Oklahoma","4000033",4,803,-2,44,0.0049813200498132
"12311",2017,"Oklahoma","4000063",0,86,-2,-2,0
"12312",2017,"Oklahoma","4000075",0,115,-2,10,0
"12313",2017,"Oklahoma","4000076",0,84,-2,1,0
"12314",2017,"Oklahoma","4000751",0,267,0,54,0
"12315",2017,"Oklahoma","4000753",156,1028,-6,-6,0.151750972762646
"12316",2017,"Oklahoma","4000755",0,115,0,18,0
"12317",2017,"Oklahoma","4000766",61,397,-4,-4,0.153652392947103
"12318",2017,"Oklahoma","4000768",70,397,-4,-4,0.17632241813602
"12319",2017,"Oklahoma","4000769",11,597,0,70,0.0184254606365159
"12320",2017,"Oklahoma","4000772",0,120,-2,-2,0
"12321",2017,"Oklahoma","4000773",3,386,-2,-2,0.0077720207253886
"12322",2017,"Oklahoma","4000774",30,748,-6,-6,0.0401069518716578
"12323",2017,"Oklahoma","4000775",32,331,7,39,0.0966767371601208
"12324",2017,"Oklahoma","4000777",29,8060,-3,305,0.00359801488833747
"12325",2017,"Oklahoma","4000778",25,2233,-6,-6,0.0111957008508733
"12326",2017,"Oklahoma","4000780",10,321,-2,-2,0.0311526479750779
"12327",2017,"Oklahoma","4000781",24,326,-2,-2,0.0736196319018405
"12328",2017,"Oklahoma","4000782",0,189,-4,4,0
"12329",2017,"Oklahoma","4000783",298,922,-4,-4,0.323210412147505
"12330",2017,"Oklahoma","4000784",112,472,-2,-2,0.23728813559322
"12331",2017,"Oklahoma","4000785",6,394,-4,-4,0.0152284263959391
"12332",2017,"Oklahoma","4000786",12,1400,-6,-6,0.00857142857142857
"12333",2017,"Oklahoma","4000787",53,531,2,63,0.0998116760828625
"12334",2017,"Oklahoma","4000789",0,223,-4,-4,0
"12335",2017,"Oklahoma","4000791",175,286,-2,-2,0.611888111888112
"12336",2017,"Oklahoma","4000792",46,307,-2,-2,0.149837133550489
"12337",2017,"Oklahoma","4000793",1,202,-2,-2,0.00495049504950495
"12338",2017,"Oklahoma","4000795",0,84,-2,3,0
"12339",2017,"Oklahoma","4000796",1483,3212,83,187,0.461706102117061
"12340",2017,"Oklahoma","4000797",23,196,-2,24,0.11734693877551
"12341",2017,"Oklahoma","4000798",0,45,0,5,0
"12342",2017,"Oklahoma","4000799",53,804,-6,-6,0.0659203980099503
"12343",2017,"Oklahoma","4000800",84,5099,-7,268,0.0164738183957639
"12344",2017,"Oklahoma","4002370",0,360,-2,32,0
"12345",2017,"Oklahoma","4002430",116,2613,2,170,0.0443934175277459
"12346",2017,"Oklahoma","4002460",0,1071,-4,66,0
"12347",2017,"Oklahoma","4002520",0,559,-2,30,0
"12348",2017,"Oklahoma","4002550",0,328,-4,21,0
"12349",2017,"Oklahoma","4002580",0,62,0,10,0
"12350",2017,"Oklahoma","4002670",7,315,-1,11,0.0222222222222222
"12351",2017,"Oklahoma","4002720",0,144,-2,8,0
"12352",2017,"Oklahoma","4002760",0,516,-2,21,0
"12353",2017,"Oklahoma","4002790",27,333,2,21,0.0810810810810811
"12354",2017,"Oklahoma","4002850",234,3397,5,248,0.0688843096850162
"12355",2017,"Oklahoma","4002880",39,1049,-6,79,0.0371782650142993
"12356",2017,"Oklahoma","4002910",0,509,-4,25,0
"12357",2017,"Oklahoma","4003000",50,1684,-5,88,0.0296912114014252
"12358",2017,"Oklahoma","4003010",0,288,0,33,0
"12359",2017,"Oklahoma","4003060",3,1011,-4,70,0.0029673590504451
"12360",2017,"Oklahoma","4003120",0,472,-2,35,0
"12361",2017,"Oklahoma","4003180",226,2847,8,160,0.0793818054092027
"12362",2017,"Oklahoma","4003210",0,403,-4,28,0
"12363",2017,"Oklahoma","4003240",0,177,-2,10,0
"12364",2017,"Oklahoma","4003300",0,307,-2,17,0
"12365",2017,"Oklahoma","4003360",0,878,-2,76,0
"12366",2017,"Oklahoma","4003450",2,90,1,11,0.0222222222222222
"12367",2017,"Oklahoma","4003510",4,163,-2,8,0.0245398773006135
"12368",2017,"Oklahoma","4003540",9,228,1,15,0.0394736842105263
"12369",2017,"Oklahoma","4003570",0,418,-4,16,0
"12370",2017,"Oklahoma","4003630",264,5985,17,368,0.0441102756892231
"12371",2017,"Oklahoma","4003660",7,269,-2,8,0.0260223048327138
"12372",2017,"Oklahoma","4003690",0,150,0,19,0
"12373",2017,"Oklahoma","4003750",32,347,2,16,0.0922190201729107
"12374",2017,"Oklahoma","4003810",17,1077,-3,60,0.0157845868152275
"12375",2017,"Oklahoma","4003840",49,194,3,24,0.252577319587629
"12376",2017,"Oklahoma","4003930",1,357,-2,17,0.00280112044817927
"12377",2017,"Oklahoma","4004020",4,1241,-4,59,0.0032232070910556
"12378",2017,"Oklahoma","4004110",85,1721,1,87,0.0493898895990703
"12379",2017,"Oklahoma","4004230",2,1258,-4,51,0.00158982511923688
"12380",2017,"Oklahoma","4004350",4,172,-1,30,0.0232558139534884
"12381",2017,"Oklahoma","4004360",0,73,-2,1,0
"12382",2017,"Oklahoma","4004470",0,569,0,86,0
"12383",2017,"Oklahoma","4004500",244,6423,1,282,0.037988478903939
"12384",2017,"Oklahoma","4004630",40,1288,-4,74,0.031055900621118
"12385",2017,"Oklahoma","4004650",0,290,-2,23,0
"12386",2017,"Oklahoma","4004680",13,2043,-4,114,0.00636319138521782
"12387",2017,"Oklahoma","4004830",0,221,-4,12,0
"12388",2017,"Oklahoma","4004860",38,271,-4,15,0.140221402214022
"12389",2017,"Oklahoma","4004950",0,201,-4,10,0
"12390",2017,"Oklahoma","4005010",3,583,-4,31,0.00514579759862779
"12391",2017,"Oklahoma","4005040",0,359,-4,21,0
"12392",2017,"Oklahoma","4005130",5,273,-2,16,0.0183150183150183
"12393",2017,"Oklahoma","4005280",0,152,-2,7,0
"12394",2017,"Oklahoma","4005340",0,320,-2,13,0
"12395",2017,"Oklahoma","4005400",28,1603,-6,103,0.0174672489082969
"12396",2017,"Oklahoma","4005430",29,462,1,36,0.0627705627705628
"12397",2017,"Oklahoma","4005460",0,1755,-6,78,0
"12398",2017,"Oklahoma","4005490",1029,19084,-2,1115,0.053919513728778
"12399",2017,"Oklahoma","4005520",167,1638,-1,72,0.101953601953602
"12400",2017,"Oklahoma","4005580",0,418,0,48,0
"12401",2017,"Oklahoma","4005760",1,291,-2,22,0.00343642611683849
"12402",2017,"Oklahoma","4005820",0,146,-2,14,0
"12403",2017,"Oklahoma","4005910",0,158,-2,12,0
"12404",2017,"Oklahoma","4006000",0,227,-2,9,0
"12405",2017,"Oklahoma","4006060",17,1847,-6,185,0.0092041147807255
"12406",2017,"Oklahoma","4006120",17,1992,-8,83,0.00853413654618474
"12407",2017,"Oklahoma","4006150",0,507,-2,17,0
"12408",2017,"Oklahoma","4006180",0,771,-2,57,0
"12409",2017,"Oklahoma","4006240",0,261,-2,24,0
"12410",2017,"Oklahoma","4006270",0,162,-2,10,0
"12411",2017,"Oklahoma","4006330",0,267,-2,19,0
"12412",2017,"Oklahoma","4006390",1,449,-2,21,0.0022271714922049
"12413",2017,"Oklahoma","4006420",0,236,-2,13,0
"12414",2017,"Oklahoma","4006480",2,358,-2,25,0.00558659217877095
"12415",2017,"Oklahoma","4006510",0,420,-2,18,0
"12416",2017,"Oklahoma","4006630",25,582,-1,36,0.0429553264604811
"12417",2017,"Oklahoma","4006690",0,249,-2,17,0
"12418",2017,"Oklahoma","4006810",7,543,-4,30,0.0128913443830571
"12419",2017,"Oklahoma","4006850",0,827,-6,42,0
"12420",2017,"Oklahoma","4006870",150,2136,6,101,0.0702247191011236
"12421",2017,"Oklahoma","4006930",16,212,-4,3,0.0754716981132075
"12422",2017,"Oklahoma","4006960",0,239,-2,12,0
"12423",2017,"Oklahoma","4007140",7,488,-2,28,0.014344262295082
"12424",2017,"Oklahoma","4007170",0,397,-4,16,0
"12425",2017,"Oklahoma","4007290",0,1202,-6,76,0
"12426",2017,"Oklahoma","4007320",0,227,-2,11,0
"12427",2017,"Oklahoma","4007350",1,1434,-6,78,0.000697350069735007
"12428",2017,"Oklahoma","4007380",0,847,-4,37,0
"12429",2017,"Oklahoma","4007410",7,400,-4,33,0.0175
"12430",2017,"Oklahoma","4007500",6,357,-2,27,0.0168067226890756
"12431",2017,"Oklahoma","4007560",66,2355,-6,147,0.0280254777070064
"12432",2017,"Oklahoma","4007620",22,5835,-10,269,0.00377035132819195
"12433",2017,"Oklahoma","4007670",61,873,-6,51,0.0698739977090493
"12434",2017,"Oklahoma","4007710",2,264,-2,23,0.00757575757575758
"12435",2017,"Oklahoma","4007740",99,3858,1,154,0.0256609642301711
"12436",2017,"Oklahoma","4007800",0,324,-2,39,0
"12437",2017,"Oklahoma","4008010",0,130,0,10,0
"12438",2017,"Oklahoma","4008040",1,1722,-6,77,0.000580720092915215
"12439",2017,"Oklahoma","4008070",503,2226,19,148,0.22596585804133
"12440",2017,"Oklahoma","4008130",0,654,-4,29,0
"12441",2017,"Oklahoma","4008220",0,829,-6,111,0
"12442",2017,"Oklahoma","4008250",26,553,-2,36,0.0470162748643761
"12443",2017,"Oklahoma","4008310",0,176,-2,24,0
"12444",2017,"Oklahoma","4008370",103,2773,-5,148,0.0371438874864767
"12445",2017,"Oklahoma","4008460",6,978,-4,48,0.00613496932515337
"12446",2017,"Oklahoma","4008490",127,870,1,52,0.145977011494253
"12447",2017,"Oklahoma","4008610",0,216,-2,8,0
"12448",2017,"Oklahoma","4008640",0,672,-4,42,0
"12449",2017,"Oklahoma","4008730",0,180,0,20,0
"12450",2017,"Oklahoma","4008790",0,286,-2,16,0
"12451",2017,"Oklahoma","4008850",100,3305,-5,161,0.0302571860816944
"12452",2017,"Oklahoma","4008940",3,339,-2,20,0.00884955752212389
"12453",2017,"Oklahoma","4009060",408,1203,6,46,0.339152119700748
"12454",2017,"Oklahoma","4009090",0,422,-2,21,0
"12455",2017,"Oklahoma","4009150",8,345,1,21,0.0231884057971014
"12456",2017,"Oklahoma","4009240",0,1852,-8,90,0
"12457",2017,"Oklahoma","4009300",0,361,-4,20,0
"12458",2017,"Oklahoma","4009360",5,152,0,21,0.0328947368421053
"12459",2017,"Oklahoma","4009390",0,818,-4,56,0
"12460",2017,"Oklahoma","4009420",0,250,0,27,0
"12461",2017,"Oklahoma","4009450",0,376,-2,29,0
"12462",2017,"Oklahoma","4009510",15,1081,-4,48,0.0138760407030527
"12463",2017,"Oklahoma","4009570",255,6235,-8,262,0.0408981555733761
"12464",2017,"Oklahoma","4009720",0,302,0,42,0
"12465",2017,"Oklahoma","4009750",0,384,-2,19,0
"12466",2017,"Oklahoma","4009780",0,411,-4,32,0
"12467",2017,"Oklahoma","4009810",11,1273,-4,75,0.00864100549882168
"12468",2017,"Oklahoma","4009870",54,690,-3,56,0.0782608695652174
"12469",2017,"Oklahoma","4009910",0,1359,-6,76,0
"12470",2017,"Oklahoma","4010050",31,150,0,8,0.206666666666667
"12471",2017,"Oklahoma","4010170",8,342,-2,18,0.0233918128654971
"12472",2017,"Oklahoma","4010200",0,566,-4,35,0
"12473",2017,"Oklahoma","4010260",3,178,-2,9,0.0168539325842697
"12474",2017,"Oklahoma","4010290",227,3486,-10,188,0.0651176133103844
"12475",2017,"Oklahoma","4010350",224,3651,-10,260,0.0613530539578198
"12476",2017,"Oklahoma","4010440",0,152,-2,15,0
"12477",2017,"Oklahoma","4010500",0,275,-2,15,0
"12478",2017,"Oklahoma","4010560",16,122,0,13,0.131147540983607
"12479",2017,"Oklahoma","4010590",1303,24918,95,1286,0.0522915161730476
"12480",2017,"Oklahoma","4010650",327,2714,5,128,0.120486366985999
"12481",2017,"Oklahoma","4010710",12,2350,-2,124,0.0051063829787234
"12482",2017,"Oklahoma","4010740",144,2110,0,171,0.0682464454976303
"12483",2017,"Oklahoma","4010860",1,508,-4,32,0.00196850393700787
"12484",2017,"Oklahoma","4010890",42,540,-2,30,0.0777777777777778
"12485",2017,"Oklahoma","4010920",1410,7864,109,489,0.179298067141404
"12486",2017,"Oklahoma","4011040",0,253,-2,19,0
"12487",2017,"Oklahoma","4011160",10,1153,-4,54,0.00867302688638335
"12488",2017,"Oklahoma","4011250",5,618,-3,20,0.00809061488673139
"12489",2017,"Oklahoma","4011280",26,803,-3,44,0.0323785803237858
"12490",2017,"Oklahoma","4011400",0,89,0,9,0
"12491",2017,"Oklahoma","4011430",8,235,-2,17,0.0340425531914894
"12492",2017,"Oklahoma","4011580",0,86,-2,4,0
"12493",2017,"Oklahoma","4011700",0,451,-4,27,0
"12494",2017,"Oklahoma","4011760",1,345,0,60,0.00289855072463768
"12495",2017,"Oklahoma","4011850",0,167,0,23,0
"12496",2017,"Oklahoma","4011880",11,150,-2,10,0.0733333333333333
"12497",2017,"Oklahoma","4011970",26,1780,-5,116,0.0146067415730337
"12498",2017,"Oklahoma","4012000",1,130,-2,7,0.00769230769230769
"12499",2017,"Oklahoma","4012060",0,305,-2,25,0
"12500",2017,"Oklahoma","4012090",0,515,-4,46,0
"12501",2017,"Oklahoma","4012150",173,868,10,56,0.199308755760369
"12502",2017,"Oklahoma","4012180",3,66,-1,0,0.0454545454545455
"12503",2017,"Oklahoma","4012210",5,270,2,24,0.0185185185185185
"12504",2017,"Oklahoma","4012240",0,453,0,49,0
"12505",2017,"Oklahoma","4012300",0,330,-4,16,0
"12506",2017,"Oklahoma","4012390",0,421,-2,42,0
"12507",2017,"Oklahoma","4012420",0,362,-2,18,0
"12508",2017,"Oklahoma","4012570",27,336,-2,16,0.0803571428571429
"12509",2017,"Oklahoma","4012630",1,333,-4,29,0.003003003003003
"12510",2017,"Oklahoma","4012690",6,329,-2,25,0.0182370820668693
"12511",2017,"Oklahoma","4012720",174,2783,17,155,0.0625224577793748
"12512",2017,"Oklahoma","4012750",0,76,0,12,0
"12513",2017,"Oklahoma","4012870",27,255,-2,18,0.105882352941176
"12514",2017,"Oklahoma","4012900",0,516,-4,32,0
"12515",2017,"Oklahoma","4013080",0,175,-2,10,0
"12516",2017,"Oklahoma","4013200",25,195,-2,11,0.128205128205128
"12517",2017,"Oklahoma","4013230",268,574,20,47,0.466898954703833
"12518",2017,"Oklahoma","4013260",0,146,0,37,0
"12519",2017,"Oklahoma","4013290",0,235,-2,8,0
"12520",2017,"Oklahoma","4013380",3,125,0,14,0.024
"12521",2017,"Oklahoma","4013500",10,521,1,53,0.0191938579654511
"12522",2017,"Oklahoma","4013530",32,2537,-5,161,0.012613322822231
"12523",2017,"Oklahoma","4013560",139,3412,-6,152,0.0407385697538101
"12524",2017,"Oklahoma","4013590",1347,3087,90,145,0.436345966958212
"12525",2017,"Oklahoma","4013600",0,87,0,11,0
"12526",2017,"Oklahoma","4013620",0,298,-2,21,0
"12527",2017,"Oklahoma","4013650",0,243,-2,6,0
"12528",2017,"Oklahoma","4013680",0,91,-2,1,0
"12529",2017,"Oklahoma","4013740",0,97,-2,1,0
"12530",2017,"Oklahoma","4013830",0,235,0,43,0
"12531",2017,"Oklahoma","4013890",10,2226,-8,119,0.00449236298292902
"12532",2017,"Oklahoma","4013920",0,797,-4,60,0
"12533",2017,"Oklahoma","4013950",0,789,-4,64,0
"12534",2017,"Oklahoma","4014080",0,533,-4,32,0
"12535",2017,"Oklahoma","4014100",0,113,0,6,0
"12536",2017,"Oklahoma","4014130",0,499,-4,23,0
"12537",2017,"Oklahoma","4014160",160,990,15,58,0.161616161616162
"12538",2017,"Oklahoma","4014340",129,899,-3,59,0.14349276974416
"12539",2017,"Oklahoma","4014370",6,1208,-4,75,0.00496688741721854
"12540",2017,"Oklahoma","4014520",39,1783,-5,77,0.0218732473359506
"12541",2017,"Oklahoma","4014610",67,734,5,71,0.0912806539509537
"12542",2017,"Oklahoma","4014670",0,223,-2,6,0
"12543",2017,"Oklahoma","4014700",19,808,-3,42,0.0235148514851485
"12544",2017,"Oklahoma","4014730",0,262,0,29,0
"12545",2017,"Oklahoma","4014790",17,1076,-3,45,0.0157992565055762
"12546",2017,"Oklahoma","4014850",77,563,-2,33,0.136767317939609
"12547",2017,"Oklahoma","4014890",6,247,0,58,0.0242914979757085
"12548",2017,"Oklahoma","4014970",6,580,-6,29,0.0103448275862069
"12549",2017,"Oklahoma","4015090",150,766,13,54,0.195822454308094
"12550",2017,"Oklahoma","4015120",28,618,-2,28,0.0453074433656958
"12551",2017,"Oklahoma","4015210",23,1235,-6,60,0.0186234817813765
"12552",2017,"Oklahoma","4015240",4,566,-3,33,0.00706713780918728
"12553",2017,"Oklahoma","4015370",72,1244,5,93,0.0578778135048231
"12554",2017,"Oklahoma","4015420",17,197,-1,12,0.0862944162436548
"12555",2017,"Oklahoma","4015480",30,1311,-4,60,0.022883295194508
"12556",2017,"Oklahoma","4015690",68,1636,-4,195,0.0415647921760391
"12557",2017,"Oklahoma","4015720",1587,12286,175,703,0.129171414618265
"12558",2017,"Oklahoma","4015750",0,215,0,19,0
"12559",2017,"Oklahoma","4015840",22,1132,-4,39,0.019434628975265
"12560",2017,"Oklahoma","4015900",0,171,0,24,0
"12561",2017,"Oklahoma","4015930",6,521,0,46,0.0115163147792706
"12562",2017,"Oklahoma","4015990",41,902,-3,53,0.0454545454545455
"12563",2017,"Oklahoma","4016170",15,957,-4,44,0.0156739811912226
"12564",2017,"Oklahoma","4016320",0,80,-2,-2,0
"12565",2017,"Oklahoma","4016350",1,410,-2,29,0.0024390243902439
"12566",2017,"Oklahoma","4016380",1,586,-4,25,0.00170648464163823
"12567",2017,"Oklahoma","4016470",0,291,0,29,0
"12568",2017,"Oklahoma","4016500",17,869,-4,52,0.0195627157652474
"12569",2017,"Oklahoma","4016530",1,88,0,9,0.0113636363636364
"12570",2017,"Oklahoma","4016560",130,1498,0,98,0.0867823765020027
"12571",2017,"Oklahoma","4016590",19,1305,-3,92,0.0145593869731801
"12572",2017,"Oklahoma","4016620",0,204,-2,26,0
"12573",2017,"Oklahoma","4016650",0,301,-2,18,0
"12574",2017,"Oklahoma","4016710",0,663,-4,40,0
"12575",2017,"Oklahoma","4016720",11,442,0,42,0.0248868778280543
"12576",2017,"Oklahoma","4016740",0,295,-2,17,0
"12577",2017,"Oklahoma","4017020",1,183,-2,15,0.00546448087431694
"12578",2017,"Oklahoma","4017040",0,273,0,50,0
"12579",2017,"Oklahoma","4017190",15,905,-4,59,0.0165745856353591
"12580",2017,"Oklahoma","4017220",111,486,6,27,0.228395061728395
"12581",2017,"Oklahoma","4017250",742,14063,2,760,0.052762568442011
"12582",2017,"Oklahoma","4017280",0,227,-2,17,0
"12583",2017,"Oklahoma","4017310",0,129,0,12,0
"12584",2017,"Oklahoma","4017370",0,232,-2,18,0
"12585",2017,"Oklahoma","4017580",40,999,-1,28,0.04004004004004
"12586",2017,"Oklahoma","4017700",0,338,0,27,0
"12587",2017,"Oklahoma","4017760",27,528,-2,17,0.0511363636363636
"12588",2017,"Oklahoma","4017850",59,1230,5,86,0.0479674796747967
"12589",2017,"Oklahoma","4017880",32,1316,-1,75,0.0243161094224924
"12590",2017,"Oklahoma","4018000",7,1432,-6,98,0.00488826815642458
"12591",2017,"Oklahoma","4018090",12,1482,-6,100,0.00809716599190283
"12592",2017,"Oklahoma","4018240",25,922,3,111,0.027114967462039
"12593",2017,"Oklahoma","4018270",0,114,-2,12,0
"12594",2017,"Oklahoma","4018390",0,246,-2,14,0
"12595",2017,"Oklahoma","4018480",8,148,0,10,0.0540540540540541
"12596",2017,"Oklahoma","4018570",0,390,0,40,0
"12597",2017,"Oklahoma","4018630",12,834,-4,34,0.0143884892086331
"12598",2017,"Oklahoma","4018660",1,285,-2,18,0.00350877192982456
"12599",2017,"Oklahoma","4018700",369,1789,17,93,0.206260480715484
"12600",2017,"Oklahoma","4018780",4,752,-4,65,0.00531914893617021
"12601",2017,"Oklahoma","4018840",0,1502,-8,73,0
"12602",2017,"Oklahoma","4018870",0,103,0,13,0
"12603",2017,"Oklahoma","4018900",1,167,0,16,0.00598802395209581
"12604",2017,"Oklahoma","4018960",0,93,0,15,0
